company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at,first_seen_at,last_seen_at,industry,tags,sub_industries,employee_count,firm_size_band,is_enterprise,tag_confidence,tag_source,region
The FUTURE LAWFIRM,Law firm,https://thefuture-legal.com/,info@thefuture-legal.com,info@thefuture-legal.com,+974 5586 8944,"KIA Motors Building, Al Rayyan Street, 6th Floor, Doha, Qatar",https://www.linkedin.com/company/thefuturelawfirm/,https://www.facebook.com/thefuture.lawfirm/,https://www.instagram.com/thefuture_lawfirm,4.1,24,,,,Law firms in Doha,https://www.google.com/maps/place/The+FUTURE+LAWFIRM/data=!4m7!3m6!1s0x3e45dacd46bc05dd:0x892f53333ed2fd38!8m2!3d25.2907916!4d51.5038627!16s%2Fg%2F1pv1ntn1g!19sChIJ3QW8Rs3aRT4ROP3SPjNTL4k?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:07:08.357Z,,,professional-services,professional-services,,,,false,0.8999999999999999,rules,middle-east
Al-Tarek Law Firm,Law firm,http://www.al-tarek.net/,info@al-tarek.net,info@al-tarek.net,+20 10 01228292,"33 Abd El-Khalik Tharwat, Bab Al Louq, Abdeen, Cairo Governorate 11511, Egypt",,https://www.facebook.com/altareklaw,,4.9,46,,,,Law firms in Cairo,https://www.google.com/maps/place/Al-Tarek+Law+Firm/data=!4m7!3m6!1s0x145841df2e8fc433:0x1791ff553a035b76!8m2!3d30.0502456!4d31.2419162!16s%2Fg%2F11p012d4jf!19sChIJM8SPLt9BWBQRdlsDOlX_kRc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:09:16.528Z,,,professional-services,professional-services,,,,false,0.7,rules,middle-east
Fort York Dentist | Downtown Toronto Dental Clinic,Dentist,http://www.fortyorkdentist.com/,info@fortyorkdentist.com,info@fortyorkdentist.com,+1 647-346-8888,"219 Fort York Blvd Unit 107, Toronto, ON M5V 1B1, Canada",,https://www.facebook.com/fortyorkdentistclinic/,https://www.instagram.com/fortyorkdentist/,4.3,165,,,,Dentists in Toronto,https://www.google.com/maps/place/Fort+York+Dentist+%7C+Downtown+Toronto+Dental+Clinic/data=!4m7!3m6!1s0x882b35b4057bf8db:0x67935a5fe3958343!8m2!3d43.6363625!4d-79.4055007!16s%2Fg%2F11h_ccz370!19sChIJ2_h7BbQ1K4gRQ4OV419ak2c?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:16:28.709Z,,,healthcare,healthcare,,,,false,0.95,rules,north-america
Dental World Manila- SM Mall of Asia,Dental implants periodontist,https://www.dentalworld.com.ph/,office@dentalworld.com.ph,office@dentalworld.com.ph,+63 925 735 6366,"Second Floor Wellness Zone North Parking Building SM Mall of Asia, Pasay City, Philippines",,https://www.facebook.com/DentalWorldManila/,https://www.instagram.com/dentalworldmanila/,4.1,172,,,,Dentists in Manila,https://www.google.com/maps/place/Dental+World+Manila-+SM+Mall+of+Asia/data=!4m7!3m6!1s0x3397c91b3196ac31:0x69483be482a0bf29!8m2!3d14.5366435!4d120.9815347!16s%2Fg%2F11bw6j0r4c!19sChIJMayWMRvJlzMRKb-gguQ7SGk?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:20:46.570Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,southeast-asia
DE BORJA LAMORENA AND DUANO -PHILIPPINE LAWYERS AND ATTORNEYS,Legal services,https://deborjalaw.com/,admin@deborjalaw.com,admin@deborjalaw.com,+63 995 342 7642,"Philippine Stock Exchange Centre, 2502-A Tektite East Tower, Building Exchange Rd, Ortigas Business Center, Pasig, Metro Manila, Philippines",,https://www.facebook.com/PhilippinesAttorneys,,4.3,106,,,,Law firms in Manila,https://www.google.com/maps/place/DE+BORJA+LAMORENA+AND+DUANO+-PHILIPPINE+LAWYERS+AND+ATTORNEYS/data=!4m7!3m6!1s0x3397c8140f4ff607:0x7f7b840ba06bd06e!8m2!3d14.582355!4d121.0615275!16s%2Fg%2F1tcvfm4_!19sChIJB_ZPDxTIlzMRbtBroAuEe38?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:22:08.805Z,,,professional-services,professional-services,,,,false,0.95,rules,southeast-asia
Mile Dental Clinic Nairobi,Dental clinic,http://www.miledentalclinic.com/,miledental@gmail.com,miledental@gmail.com,+254 721 679492,"Afya centre, TOMBOYA, Nairobi, Kenya",,https://www.facebook.com/miledental/,https://www.instagram.com/miledentalclinic/,4.7,45,,,,Dentists in Nairobi,https://www.google.com/maps/place/Mile+Dental+Clinic+Nairobi/data=!4m7!3m6!1s0x182f1128fc3c23f3:0x206d1480a563faf5!8m2!3d-1.2849122!4d36.8261657!16s%2Fg%2F1tkf372v!19sChIJ8yM8_CgRLxgR9fpjpYAUbSA?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:22:49.868Z,,,healthcare,healthcare,,,,false,0.95,rules,africa
The Savannah Hospital Nairobi,Hospital,http://www.savannahhealth.co.ke/,info@savannahhealth.co.ke,info@savannahhealth.co.ke,+254 727 540304,"Savannah Hospital, Mara Rd, Nairobi, Kenya",https://www.linkedin.com/company/100354009,https://www.facebook.com/thesavannahhospitalkenya,https://www.instagram.com/thesavannahhospital/,3.4,152,,,,Hospitals in Nairobi,https://www.google.com/maps/place/The+Savannah+Hospital+Nairobi/data=!4m7!3m6!1s0x182f11668155af81:0xdfb72f9bef26470!8m2!3d-1.2990586!4d36.8125355!16s%2Fg%2F11j6b_2_r6!19sChIJga9VgWYRLxgRcGTyvvly-w0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:23:32.567Z,,,healthcare,healthcare,,,,false,0.7,rules,africa
FRANK Legal & Tax,Law firm,http://franklegaltax.com/,info@franklegaltax.com,info@franklegaltax.com,+66 2 026 3284,"2, 10th Floor, Sindhorn Building, 130, 132 Witthayu Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand",https://www.linkedin.com/company/frank-legal-u0026-tax/,https://www.facebook.com/FRANKLegalandTax/,,4.3,44,,,,Law firms in Bangkok,https://www.google.com/maps/place/FRANK+Legal+%26+Tax/data=!4m7!3m6!1s0x30e29edc48887f75:0x56e0ce76a420a990!8m2!3d13.7359938!4d100.5451216!16s%2Fg%2F11bw5xmypr!19sChIJdX-ISNye4jARkKkgpHbO4FY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:28:30.859Z,,,professional-services,professional-services,,,,false,0.95,rules,southeast-asia
Jeddah National Hospital (JNH) | مستشفي جدة الأهلي,Hospital,https://www.jnhsa.com/,info@jnhsa.com,info@jnhsa.com,+966 9200 66140,"3021 Al Raye An Nuzhah Dist PO 7881, Jeddah 23534, Saudi Arabia",,https://www.facebook.com/jnhsa,https://www.instagram.com/jnh.sa/,4.0,139,,,,Hospitals in Jeddah,https://www.google.com/maps/place/Jeddah+National+Hospital+%28JNH%29+%7C+%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A+%D8%AC%D8%AF%D8%A9+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x15c3d74d04e1c48f:0xb6f75f47bcde7170!8m2!3d21.6308487!4d39.1616249!16s%2Fg%2F11vdf4tz89!19sChIJj8ThBE3XwxURcHHevEdf97Y?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:31:24.103Z,,,healthcare,healthcare,,,,false,0.7,rules,middle-east
Australian dental Center,Dental clinic,https://australiandentalcenter.net/,info@australiandentalcenter.net,info@australiandentalcenter.net,+965 6060 0962,"Al-Shuhada St, Kuwait City 15300, Kuwait",,https://www.facebook.com/Australian.dental.center,https://www.instagram.com/australian.dental.center,4.9,38,,,,Dentists in Kuwait City,https://www.google.com/maps/place/Australian+dental+Center/data=!4m7!3m6!1s0x3fcf85202741a151:0x43974fda525ea6d4!8m2!3d29.3773362!4d47.9900783!16s%2Fg%2F11v0sx8f46!19sChIJUaFBJyCFzz8R1KZeUtpPl0M?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:33:30.049Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
"Rothschild Clinic by ד""ר יוסף מארק",Dental clinic,http://glamsmileclinic.com/,drsmileonline@gmail.com,drsmileonline@gmail.com,+972 77-552-6007,"Rothschild Blvd 15, Tel Aviv-Yafo, 6688116, Israel",,https://www.facebook.com/GlamSmileClinic/,https://www.instagram.com/glamsmileclinic/,5.0,36,,,,Dentists in Tel Aviv,https://www.google.com/maps/place/Rothschild+Clinic+by+%D7%93%22%D7%A8+%D7%99%D7%95%D7%A1%D7%A3+%D7%9E%D7%90%D7%A8%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4d24c5d9fd6d:0x5dc6c4d272ed5b86!8m2!3d32.063287!4d34.7708413!16s%2Fg%2F11hf7k509q!19sChIJbf3ZxSRNHRURhlvtctLExl0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:40:46.164Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
Smile Center Clinics,Dental clinic,http://www.smilecenterclinics.com/,info@drzalaket.com,info@drzalaket.com,+961 1 746 288,"VFXP+2MG, Beirut, Lebanon",,https://www.facebook.com/SmilesByDrWalidZalaket,https://www.instagram.com/drwalidzalaket/,4.9,39,,,,Dentists in Beirut,https://www.google.com/maps/place/Smile+Center+Clinics/data=!4m7!3m6!1s0x151f16d6144ceb2f:0x9e1bb42e9cd9f7d2!8m2!3d33.897571!4d35.486702!16s%2Fg%2F11b6djprt1!19sChIJL-tMFNYWHxUR0vfZnC60G54?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:42:13.678Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
AIG Hospitals,General hospital,https://aighospitals.com/,info@aighospitals.com,info@aighospitals.com,+91 40 4244 4222,"1-66/AIG/2 to 5, Mindspace Rd, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032, India",https://www.linkedin.com/company/aig-hospitals/,https://www.facebook.com/AIGHospitalsHyderabad/,https://www.instagram.com/aighospitals/,4.2,"20,856",,,,Hospitals in Hyderabad,https://www.google.com/maps/place/AIG+Hospitals/data=!4m7!3m6!1s0x3bcb93e9fef92467:0x8b77882864ac15d7!8m2!3d17.443272!4d78.3662765!16s%2Fg%2F11c2lrz9mr!19sChIJZyT5_umTyzsR1xWsZCiId4s?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:45:50.740Z,,,healthcare,healthcare,,,,false,0.7,rules,south-asia
German Dental Clinic,Dental clinic,https://germandental-clinic.com/,customerservice@germandental-clinic.com,customerservice@germandental-clinic.com,+84 948 678 699,"146 Đường Nguyễn Đình Chiểu, Xuân Hòa, Hồ Chí Minh, Vietnam",,https://facebook.com/germandentalclinic.official,,4.9,25,,,,Dentists in Ho Chi Minh City,https://www.google.com/maps/place/German+Dental+Clinic/data=!4m7!3m6!1s0x31752f0001a3e6cf:0x7541f746e4185809!8m2!3d10.7826985!4d106.6938091!16s%2Fg%2F11mm497vhx!19sChIJz-ajAQAvdTERCVgY5Eb3QXU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:52:08.930Z,,,healthcare,healthcare,,,,false,0.95,rules,southeast-asia
Castle Street Hospital for Women කාසල් හොස්පිටල්,Government hospital,http://www.cshw.health.gov.lk/,castlehos@health.gov.lk,castlehos@health.gov.lk,+94 112 696 231,"Castle St, Colombo 00800, Sri Lanka",,https://www.facebook.com/CastleStreetHospital/,,4.2,195,,,,Hospitals in Colombo,https://www.google.com/maps/place/Castle+Street+Hospital+for+Women+%E0%B6%9A%E0%B7%8F%E0%B7%83%E0%B6%BD%E0%B7%8A+%E0%B7%84%E0%B7%9C%E0%B7%83%E0%B7%8A%E0%B6%B4%E0%B7%92%E0%B6%A7%E0%B6%BD%E0%B7%8A/data=!4m7!3m6!1s0x3ae2599ab32af535:0xb3b8753cac684fdf!8m2!3d6.9106412!4d79.8847681!16s%2Fg%2F1tdmhxjn!19sChIJNfUqs5pZ4joR309orDx1uLM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:56:54.762Z,,,healthcare,healthcare,,,,false,0.7,rules,south-asia
Hemas Hospital Wattala,Private hospital,http://www.hemashospitals.com/,info@hemashospitals.com,info@hemashospitals.com,+94 117 888 888,"389 Negombo - Colombo Main Rd, Wattala 11300, Sri Lanka",,https://www.facebook.com/HemasHospitals/,,4.8,"24,301",,,,Hospitals in Colombo,https://www.google.com/maps/place/Hemas+Hospital+Wattala/data=!4m7!3m6!1s0x3ae2f7d95375536b:0x2c49002a9cec30dc!8m2!3d6.988803!4d79.8911792!16s%2Fg%2F1tj720bq!19sChIJa1N1U9n34joR3DDsnCoASSw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:56:54.762Z,,,healthcare,healthcare,,,,false,0.7,rules,south-asia
Molteno Dental Practice Cape Town,Dentist,https://moltenodental.co.za/,reception@moltenodental.co.za,reception@moltenodental.co.za,+27 21 426 4393,"Molteno Dental Practice, 12 Molteno Rd, Oranjezicht, Cape Town, 8001, South Africa",,https://www.facebook.com/pg/moltenoroaddentalpractice/community/,,4.6,96,,,,Dentists in Cape Town,https://www.google.com/maps/place/Molteno+Dental+Practice+Cape+Town/data=!4m7!3m6!1s0x1dcc67768b941195:0x82c3e449ec113e02!8m2!3d-33.9358982!4d18.4110075!16s%2Fg%2F1xc60jg6!19sChIJlRGUi3ZnzB0RAj4R7Enkw4I?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T20:59:02.974Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,africa
Nurture Clayton House,Hospital,https://claytoncaregroup.com/clayton-house/,marketing@claytoncaregroup.com,marketing@claytoncaregroup.com,+27 11 023 1240,"43 Jolly St, Bellevue, Johannesburg, 2198, South Africa",https://www.linkedin.com/company/claytoncare-group/,https://www.facebook.com/ClaytonCare-Group-344605256365077,,4.0,30,,,,Hospitals in Johannesburg,https://www.google.com/maps/place/Nurture+Clayton+House/data=!4m7!3m6!1s0x1e950dd307b3de77:0xbf5d643bfeebaacc!8m2!3d-26.1863467!4d28.0685643!16s%2Fg%2F1vnhvpct!19sChIJd96zB9MNlR4RzKrr_jtkXb8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:01:07.840Z,,,healthcare,healthcare,,,,false,0.7,rules,africa
Chris Hani Baragwanath Academic Hospital,General hospital,http://www.chrishanibaragwanathhospital.co.za/,admin@chrishanibaragwanathhospital.co.za,admin@chrishanibaragwanathhospital.co.za; goodhope.maseko@gauteng.gov.za; thabile.ndlovu@gauteng.gov.za,+27 11 933 0967,"26 Chris Hani Rd, Diepkloof 319-Iq, Johannesburg, 1864, South Africa",,,,3.5,565,,,,Hospitals in Johannesburg,https://www.google.com/maps/place/Chris+Hani+Baragwanath+Academic+Hospital/data=!4m7!3m6!1s0x1e9508f85e1692a3:0xebf82b0d6da90910!8m2!3d-26.261231!4d27.9426395!16zL20vMGJ5N2hr!19sChIJo5IWXvgIlR4REAmpbQ0r-Os?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:01:07.840Z,,,healthcare,healthcare,,,,false,0.7,rules,africa
Aneeja Hospital Limited Main,Hospital,https://aneeja-hospital.com/,administration@aneeja-hospital.com,administration@aneeja-hospital.com,+233 30 241 1491,"Thyme Avenue, Accra, Ghana",,,https://www.instagram.com/aneeja_hospital/,4.6,51,,,,Hospitals in Accra,https://www.google.com/maps/place/Aneeja+Hospital+Limited+Main/data=!4m7!3m6!1s0xfdf992a36b15ae3:0x25174c9491189192!8m2!3d5.6415171!4d-0.2599593!16s%2Fg%2F1hf2wjwt_!19sChIJ41qxNiqZ3w8RkpEYkZRMFyU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:02:31.042Z,,,healthcare,healthcare,,,,false,0.7,rules,africa
L.A. Downtown Medical Center - Downtown Campus,Hospital,https://ladowntownmc.com/,businessoffice@ladowntownmc.com,businessoffice@ladowntownmc.com,(213) 989-6100,"1711 W Temple St, Los Angeles, CA 90026",https://www.linkedin.com/company/la-downtown-medical-center,https://www.facebook.com/ladowntownmc/,https://www.instagram.com/ladowntownmc/,2.9,113,,,,Hospitals in Los Angeles,https://www.google.com/maps/place/L.A.+Downtown+Medical+Center+-+Downtown+Campus/data=!4m7!3m6!1s0x80c2c74c118bda53:0xe012f4596a8068e1!8m2!3d34.0696967!4d-118.2635015!16s%2Fg%2F11fn2plrh6!19sChIJU9qLEUzHwoAR4WiAaln0EuA?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:11:31.888Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,north-america
Zahnarztpraxis im Lehel,Dentist,https://www.zahnarzt-lehel.de/,praxis@zahnarzt-lehel.de,praxis@zahnarzt-lehel.de,+49 89 25546888,"Widenmayerstraße 15, 80538 München, Germany",,https://www.facebook.com/ZahnarztLehel/,https://www.instagram.com/zahnarztlehel/,4.9,47,,,,Dentists in Munich,https://www.google.com/maps/place/Zahnarztpraxis+im+Lehel/data=!4m7!3m6!1s0x479e7584586e03f9:0x9defc2d05d0a785c!8m2!3d48.1403488!4d11.593613!16s%2Fg%2F1tfpt7rk!19sChIJ-QNuWIR1nkcRXHgKXdDC750?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:14:48.091Z,,,healthcare,healthcare,,,,false,0.7,rules,europe
Clinique Dentaire du Vieux Montreal,Dental clinic,http://www.cdvmontreal.ca/,info@cdvmontreal.ca,info@cdvmontreal.ca,+1 514-843-4895,"400 Rue Saint-Jacques Ste 101, Montreal, Quebec H2Y 1S1, Canada",,https://www.facebook.com/Clinique-Dentaire-Du-Vieux-Montreal-496686523691553,https://www.instagram.com/cdvieuxmontreal/,4.5,71,,,,Dentists in Montreal,https://www.google.com/maps/place/Clinique+Dentaire+du+Vieux+Montreal/data=!4m7!3m6!1s0x405532631ebb0abf:0xfc62c080150244c5!8m2!3d45.5018433!4d-73.5597973!16s%2Fg%2F1tf6rdp6!19sChIJvwq7HmMyVUARxUQCFYDAYvw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:18:07.945Z,,,healthcare,healthcare,,,,false,0.95,rules,north-america
Melbourne Dentistry,Dentist,http://www.melbournedentistry.com/,info@melbournedentistry.com,info@melbournedentistry.com,+61 3 9650 0033,"Kurrajong House, Level 2/175 Collins St, Melbourne VIC 3000, Australia",,http://www.facebook.com/melbournedentistry,http://www.instagram.com/melbournedentistry,5.0,33,,,,Dentists in Melbourne,https://www.google.com/maps/place/Melbourne+Dentistry/data=!4m7!3m6!1s0x6ad642b613e21399:0xc1ab98511239b2ba!8m2!3d-37.815282!4d144.968011!16s%2Fg%2F11b7llyw6j!19sChIJmRPiE7ZC1moRurI5ElGYq8E?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:19:37.423Z,,,healthcare,healthcare,,,,false,0.7,rules,apac-anz
Brunswick Private Hospital,Private hospital,http://www.brunswickprivate.com.au/,brunswick.private@aurorahealth.com.au,brunswick.private@aurorahealth.com.au,+61 3 9385 1111,"82 Moreland Rd, Brunswick VIC 3056, Australia",https://www.linkedin.com/company/brunswickprivatehospital/,https://www.facebook.com/brunswickprivate,https://www.instagram.com/brunswick.privatehospital/,3.3,107,,,,Hospitals in Melbourne,https://www.google.com/maps/place/Brunswick+Private+Hospital/data=!4m7!3m6!1s0x6ad644a881554025:0x9169ee28c4e29075!8m2!3d-37.7564796!4d144.9721741!16s%2Fg%2F1v7pymcq!19sChIJJUBVgahE1moRdZDixCjuaZE?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-19T21:20:22.415Z,,,healthcare,healthcare,,,,false,0.7,rules,apac-anz
Muzammil Estate,Real estate consultant,https://muzammilestate.com.pk/,info@muzammilestate.com.pk,info@muzammilestate.com.pk,+92 306 0026505,"321/C Mezzanine Floor, Noor Masjid Rd, Block 2 P.E.C.H.S., Karachi, 75400, Pakistan",,,,4.9,37,,,,Real estate agencies in Karachi,https://www.google.com/maps/place/Muzammil+Estate/data=!4m7!3m6!1s0x3eb33f0471033b03:0x9f1e425640a4b223!8m2!3d24.8712569!4d67.0603139!16s%2Fg%2F11lgqffyrv!19sChIJAzsDcQQ_sz4RI7KkQFZCHp8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-19T19:29:22.872Z,,,real-estate,real-estate,,,,false,0.7,rules,south-asia
Lahore DHA Real Estate,Real estate agency,https://lahoredha.pk/,contact@lahoredha.pk,contact@lahoredha.pk; info@lahoredha.pk; infozemash@gmail.com,+92 305 6677740,"plaza #64, DHA Phase 8 - Ex Air Avenue Block Q Defence, Lahore, 54000, Pakistan",,https://www.facebook.com/lahoredharealestate,,4.9,9,,,,Real estate agencies in Lahore,https://www.google.com/maps/place/Lahore+DHA+Real+Estate/data=!4m7!3m6!1s0x39190f86e5b8704d:0x968d6f7c67f23529!8m2!3d31.5028671!4d74.4457401!16s%2Fg%2F11qzhqdd5f!19sChIJTXC45YYPGTkRKTXyZ3xvjZY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-19T19:33:29.272Z,,,real-estate,real-estate,,,,false,0.7,rules,south-asia
The Carnivore Lahore,Restaurant,https://thecarnivore.com.pk/,isb@thecarnivore.com.pk,isb@thecarnivore.com.pk; isb2@thecarnivore.com.pk; lhr@thecarnivore.com.pk,+92 336 8835555,"Mian Mehmood Ali Kasoori Rd, opposite Xinhua Mall, Block B3 Block B 3 Gulberg III, Lahore, 54660, Pakistan",,https://www.facebook.com/thecarnivoreislamabad,https://www.instagram.com/reel/DSkZopdDfwF/,4.8,"6,606",,,,Restaurants in Lahore,https://www.google.com/maps/place/The+Carnivore+Lahore/data=!4m7!3m6!1s0x39190589d41692bb:0xd8e0260f4c2e20e0!8m2!3d31.5069423!4d74.3534831!16s%2Fg%2F11l30t842j!19sChIJu5IW1IkFGTkR4CAuTA8m4Ng?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-19T19:34:14.471Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,south-asia
1969 Restaurant,Restaurant,http://1969restaurant.com/,admin@1969restaurant.com,admin@1969restaurant.com; info@1969restaurant.com,+92 323 9691969,"Garden Ave, Shakarpairan, 44000, Pakistan",https://www.linkedin.com/company/cafe1969/,https://www.facebook.com/1969Restaurant/,https://www.instagram.com/cafe1969_official/,4.2,"9,260",,,,Restaurants in Islamabad,https://www.google.com/maps/place/1969+Restaurant/data=!4m7!3m6!1s0x38dfbfe36fc35f5d:0x8832165b240f6cba!8m2!3d33.6866142!4d73.0733926!16s%2Fg%2F1w453_gl!19sChIJXV_Db-O_3zgRumwPJFsWMog?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-19T19:38:20.367Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,south-asia
Horizon Dental Clinic,Dental clinic,https://www.horizondent.com/,info@horizondent.com,info@horizondent.com,+966 53 413 1222,"7700 Abi Sufyan Ibn Harb, An Nuzhah، حي، RHNA3862, 3862, Riyadh 12474, Saudi Arabia",http://www.linkedin.com/company/horizondent,https://www.facebook.com/HorizonDent/,https://www.instagram.com/horizondent/,4.6,"1,055",,,,Dentists in Riyadh,https://www.google.com/maps/place/Horizon+Dental+Clinic/data=!4m7!3m6!1s0x3e2efd80c89ce307:0xbadcdbbf64798742!8m2!3d24.7595025!4d46.7130248!16s%2Fg%2F11cp21rjwv!19sChIJB-OcyID9Lj4RQod5ZL_b3Lo?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-19T19:43:58.866Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
Dome International Schools,Education center,https://dome.edu.sa/,info@dome.edu.sa,info@dome.edu.sa,+966 9200 00088,"2336 Al Maidani, Almasiaf, Riyadh 12467, Saudi Arabia",,https://www.facebook.com/DomeSchools/,https://www.instagram.com/domeschools/,3.7,564,,,,Private schools in Riyadh,https://www.google.com/maps/place/Dome+International+Schools/data=!4m7!3m6!1s0x3e2efd331744ab35:0x620b43579acd490c!8m2!3d24.7690555!4d46.6722412!16s%2Fg%2F11c5t1rn5x!19sChIJNatEFzP9Lj4RDEnNmldDC2I?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-19T19:47:30.401Z,,,education-training,education-training,,,,false,0.7,rules,middle-east
St John & St Elizabeth Hospital London,Private hospital,https://hje.org.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,info@hje.org.uk,info@hje.org.uk,+44 20 8015 2496,"60 Grove End Rd, London NW8 9NH, United Kingdom",https://www.linkedin.com/company/st-john-and-st-elizabeth-hospital,https://www.facebook.com/hje.london,https://www.instagram.com/hje.london,4.6,"1,026",,,,Hospitals in London,https://www.google.com/maps/place/St+John+%26+St+Elizabeth+Hospital+London/data=!4m7!3m6!1s0x48761abce17a0219:0x66401e7ff0c94141!8m2!3d51.5332726!4d-0.1747259!16s%2Fg%2F1tgx62cv!19sChIJGQJ64bwadkgRQUHJ8H8eQGY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-19T19:48:57.211Z,,,healthcare,healthcare,,,,false,0.7,rules,europe
